Titulo;Precio;m2;Telefono;Descripcion;Link;Direccion;Observaciones;
Local Calle del Puerto de Balbaran, 111, Puente de Vallecas;1.400;117;; Palomeras bajas. Situado a pie de calle, dispone de una superficie de 117m2. Tiene una gran visibilidad y cuentas con grandes escaparates (25 metros lineales de fachada, da a 3 calles diferentes, con 2 entradas en distintas calles y mucha luz natural, posee cierre mecanico y doble puerta, ventana... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion-salida-de-humos/149793962/d;Calle del Puerto de Balbarán, 111, Puente de Vallecas;;
Local Avenida de Los Toreros, 22, Salamanca;1.700;142;; Precioso local, recien reformado, en 2 plantas, aire frio calor, cerca de las calles Juan Bravo y Plaza Manuel Becerra, zona de colegios, y comercios, EN VENTA O ALQUILER mejor verlo!!!! ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/148963175/d;Avenida de Los Toreros, 22, Salamanca;;
Local Calle de Villardondiego, 30, Vicalvaro;550;62;; Excelente local en zona.comercial junto a Universidad. Totalmente reformado. Vitrinas, mostrador, escaparates. Cierre de seguridad. Apto cualquier negocio excepto barrestaurante. Ideal tienda de ropa, calzado, complementos. Mejor venir a verlo. Tlef ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/ambroz/143328108/d;Calle de Villardondiego, 30, Vicálvaro;;
Nave industrialC Eje 7, 6, Villa de Vallecas;33.000;5500;; NAVE PARA LOGISTICA PALETIZADA DE 5500 M2 CONSTRUIDOS, CON UNA ALTURA DE 8 METROS, CLIMATIZADA Y CON MUELLES DE ABRIGO PARA LA CARGA Y DESCARGA ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/ensanche-de-vallecas---la-gavia/141363105/d;Nave industrialC Eje 7, 6, Villa de Vallecas;;
Local Calle Infanta Catalina Micaela, 17, Hortaleza;1.800;138;; Alquilo Local Comercial de esquina con superficie de 138 m2. Fachada de 16 m por 9 m. Estado en bruto. Salida de humos. Cerca de Metro Ligero. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/calefaccion-salida-de-humos/143178088/d;Calle Infanta Catalina Micaela, 17, Hortaleza;;
Local Calle Lorenzo San Nicolas, 4, Ciudad Lineal;750;68;; INTERIOR del LOCAL:   Amplio local comercial de 68m², COMPLETAMENTE REFORMADO, sin columnas, organizado en dos zonas aseo:   Principal Entrada: 53 m²   Almacen, Trastienda, … comunica con la zona principal mediante puerta y ventana: 12m²   Aseo: 3 m²   Techos altos.   Excelente ubicacion comer... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/135429870/d;Calle Lorenzo San Nicolas, 4, Ciudad Lineal;;
Local Avenida Ramon y Cajal, 109, Ciudad Lineal;Aconsultar;60;; Se vende o alquila local en zona Arturo Soria. Tiene 60 mts cuadrados con salida de humos. Buena ubicacion al lado de M 30 con salida sur y norte. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion-salida-de-humos/132999428/d;Avenida Ramon y Cajal, 109, Ciudad Lineal;;
Local Calle de Ramonet, Hortaleza;900;86;; Local comercial en dos ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/158875900/d;Calle de Ramonet, Hortaleza;;
Local Albufera, Puente de Vallecas;4.000;330;910758869; AMPLIO LOCAL COMERCIAL FRENTE AL ESTADIO DE FUTBOL DEL RAYO VALLECANO. SOBRE AVENIDA ALBUFERAN. EXCELENTE OPORTUNIDAD PARA RESTAURANTE, GIMNASIO, ETC... CONSTA DE 300M2 CON 2 ALTURAS. LOCAL TIPO NAVE, A PIE DE CALLE COMERCIAL Y TRANSITADA, TOTALMENTE ACTUALIZADO. BUENA COMUNICACION CON TRANSPORTE... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/numancia/159596424/d;Albufera, Puente de Vallecas;3 baños;
Local De Claudio Coello, Salamanca;6.000;250;912186728; UNIONSOL OFRECE EN BARRIO SALAMANCA MADRID SALA DE FIESTAS DE 250 METROS Alquiler 6000  Se trata de una sala de fiestas reconocida y en funcionamiento en ubicacion privilegiada. Para los amantes de los negocios de la noche un lugar ideal. Horario hasta las 6 Am. TRASPASO 220000. Unionsol ,... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/castellana/159580407/d;De Claudio Coello, Salamanca;;
Local Martinez Villergas, 22, Ciudad Lineal;1.000;100;961281893; Magnifico local situado en el Barrio de la Concepcion frente a la salida del metro. Local en esquina con una gran fachada acristalada, luminoso, diafano. Tiene aseo y montacargas hidraulico que comunica la planta sotano con la planta calle. Ofrece multiples posibilidades siendo apto para activida... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/san-pascual-de-madrid/159536792/d;Martínez Villergas, 22, Ciudad Lineal;;
Local Plaza Santisima Trinidad 30, Chamberi;120;30;; Alquilo Sala para terapias alternativas, masajes, naturopatia, psicologia,etc. Sala con Mesa y sillas, camilla. Totalmente equipada. En una zona muy bien comunicada. Cerca de Metro Canal, Alonso Cano, Iglesia y Rios Rosas. Alquiler por dias o mes. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/trafalgar/159559871/d;Plaza Santísima Trinidad 30, Chamberí;;
Local Plaza Vallehermoso, Chamberi;450;23;; Local subsotano, muy discreto, dos estancias, sala y baÑo. mucha luz y ventilaciOn. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/vallehermoso/159551675/d;Plaza Vallehermoso, Chamberí;;
Local Plaza Calle Eduardo Requenas 10, Puente de Vallecas;1.500;370;; Nave industrialcomercial con oficina, perfectamente acondicionada con luz y fuerza. 2 cuartos de bano, suelo de 200m + 100m de oficina en planta superior. Paso de carruaje. Aire acondicionado. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/159534536/d;Plaza Calle Eduardo Requenas 10, Puente de Vallecas;;
Local Plaza Tirso de Molina, Centro;Aconsultar;200;; LOCAL EN plena plaza de Tirso de Molina , con 2 plantas , fachada a la misma plaza . Especial ventas de articulos . RECIEN REFORMADO. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/embajadores---lavapies/159501505/d;Plaza Tirso de Molina, Centro;;
Local Carabanchel;850;131;911365914; Alquiler de local de 130 m2, totalmente equipado para peluqueria, para mas informacion contactar. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/vista-alegre/155594438/d;Carabanchel;;
Local Calle Trueba y Fernandez, Chamartin;1.500;100;912170148; Realiza Visitas Seguras con el Protocolo de Seguridad EXTRA®?. Local comercial para ocio y hosteleria. Cuenta con dos salones o ambientes, uno de ellos entrando al local, con suelo de pizarra y una superficie de 20 m2, el otro, bajando dos escalones, con una superficie de 23 m2, ambos con amplias... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/hispanoamerica---bernabeu/157259433/d;Calle Trueba y Fernandez, Chamartín;3 baños;
Local Calle Arriaga, Ciudad Lineal;Aconsultar;70;; Zona ciudad lineal.Calle arriaga, alquilo local que tiene licencia para taller mecanico. Muy bien ubicado zona con mucho paso de coches y peatones. Interesados llamar al ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/salida-de-humos/159437640/d;Calle Arriaga, Ciudad Lineal;;
Nave industrialPuente de Vallecas;Aconsultar;20;; Comparto taller de ceramica. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/portazgo/159428467/d;Nave industrialPuente de Vallecas;;
Local De Canillas, Hortaleza;1.600;60;912186728; UNIONSOL OFRECE BAR RESTAURANTE CON TERRAZA EN CANILLAS ALQUILER 1600 TRASPASO 50000  Se trata de un bar mediano con una terraza de 8 mezas y ubicado en un sitio de hosteleria muy bien ubicado en la calle canillas . Alquiler razonable y calle de gran paso peatonal . Salida de humos , licencia... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/canillas/159328028/d;De Canillas, Hortaleza;;
Local Calle de Villastar, Villaverde;600;42;; local comercial actualmente en fucionamiento,directamente del npro`pietario,zona centrica de villaverde y paso para renfe y metro de villaverde alto ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/san-andres-de-villaverde/159324209/d;Calle de Villastar, Villaverde;;
Local Plaza Ricardo Damas, Arganzuela;850;85;; Local pegado a Madrid rio para almacen ,taller de bicis bicicletas patinetes trastero ,guardamuebles etc ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/legazpi-de-madrid/159405050/d;Plaza Ricardo Damas, Arganzuela;;
Local Plaza Blas Cabrera, Latina;500;60;; Local amplio y luminoso en zona transitada. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aguilas/159393205/d;Plaza Blas Cabrera, Latina;;
Local Plaza Calle General Diaz Porlier, Salamanca;1.300;70;; Local para entrar en zona Goya. Distribuido en dos plantas, elegante y en muy buen estado. Zona muy comercial ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/159386383/d;Plaza Calle General Díaz Porlier, Salamanca;;
Local Plaza Paseo de la Habana 190, Chamartin;800;75;; Local en alquiler, reformado a estrenar. Entrada por Jose Fernandez pinilla (frente a embajada de Cuba). Bien ventilado y buena iluminacion. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/nueva-espana/159385804/d;Plaza Paseo de la Habana 190, Chamartín;;
Nave industrialPlaza Camino de la Lena, Villa de Vallecas;350;100;; Naves industriales vigilancia las 24h bien comunicadas ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/ensanche-de-vallecas---la-gavia/159332891/d;Nave industrialPlaza Camino de la Leña, Villa de Vallecas;;
Local Plaza Pasaje Comercial, Centro;75.000;40;; Peluqueria se traspasa se vende o alquila por jubilacion en pasaje comercial plaza Espana Leganes. Venta 75.000 alquiler 600.y traspaso a convenir ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/159322753/d;Plaza Pasaje Comercial, Centro;;
Local De la Castellana, Chamartin;9.000;462;912186728; UNIONSOL OFRECE LOCAL PREMIUM EN CASTELLANA. 460 METROS EN DOS PLANTAS. Alquiler 9000 euros mes  Se trata de un local reconocido y ubicado estrategicamente en la castellana. Mas de 15 anos una marca comercial ha estado establecida alli. Diafano , gran fachada y prestigio de zona. Recomendado ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/nueva-espana/159208945/d;De la Castellana, Chamartín;;
Local Vicalvaro;2.500;173;912186728; UNIONSOL OFRECE EN BARRIO EL CAÑAVERAL CONSTRUCCION NUEVA DE NIVEL MEDIO ALTO EN PLENA DESARROLLO LOCAL DE 173 METROS EN ALQUILER ALQUILER 2500  Se trata de un sitio en pleno desarrollo y muy exclusivo donde faltan muchas actividades comerciales, barrio nuevo y en crecimiento. local totalment... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/el-canaveral---los-berrocales/159149201/d;Vicálvaro;;
Local Calle de Preciados, Centro;8.000;120;914891452; Local en el mejor sitio de Madrid. Calle Preciados. Salida de humos. 6 metros de fachada. Libre de cargas. Gastos de comunidad: 200 Euros. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion-salida-de-humos/159133963/d;Calle de Preciados, Centro;2 baños;
Local Calle de Preciados, Centro;8.000;120;914891452; Local en el mejor sitio de Madrid. Calle Preciados. Salida de humos. 6 metros de fachada. Libre de cargas. Gastos de comunidad: 200 Euros. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion-salida-de-humos/159133935/d;Calle de Preciados, Centro;2 baños;
Local Plaza Avenida Ensanche de Vallecas, Villa de Vallecas;600;15;; Avenida ensanche de vallecas. Ofrecemos sala para alquiler dentro de nuestro local. Tenemos un centro de ecografia para embarazada y estabamos buscando alguien que pueda ofrecer algun servicio complementario. Fotografo de maternidad, matrona,fisioterapeuta,etc Interesados pueden contactar. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/159257609/d;Plaza Avenida Ensanche de Vallecas, Villa de Vallecas;;
Local Chamartin;2.700;180;912186728; UNIONSOL OFRECE CON TRASPASO BAR RESTAURANTE CON 12 MESAS DE TERRAZA Y VENTAS DEMOSTRABLES IMPORTANTES , ABIERTO BARRIO PROSPERIDAD. UBICACION UNICA Alquiler 2800  traspaso 90000   Se trata un bar funcionando muy bien durante mucho tiempo , con terraza cerrada y abierta, dividido en bar y res... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/prosperidad/159071740/d;Chamartín;;
Local Calle 30, Moncloa;Aconsultar;;; busco un nave de 50M a 100M ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/salida-de-humos/159045260/d;Calle 30, Moncloa;;
Local Avenida de la Ciudad de Barcelona, Retiro;700;65;; Local con licencia de bar, fachada de 4 metros lineales, situado a pie de calle, 65 metros en dos plantas, una planta a pie de calle y otra baja, 2 banos, segunda mano buen estado, situado en una calle cercana a la Avenida Ciudad de Barcelona. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/159035697/d;Avenida de la Ciudad de Barcelona, Retiro;;
Local San Blas;2.000;234;911365361; Este local se encuentra en Madrid,situado en el distrito de LAS ROSAS, en la planta 0. Es un local que tiene 234 m2 y dispone de 2 habitaciones y 2 banos. LAS ROSAS  Lo importante no es saber, sino confiar en quien sabe  Encuentra mas en http://www.asesoresinmobiliarioslasros... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/rosas---musas/156803235/d;San Blas;;
Local Calle de Goya, Salamanca;3.500;110;912178405; Magnifico local en la mejor zona de la calle Alcala, junto a la iglesia y frente a grandes almacenes. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/calefaccion/159013163/d;Calle de Goya, Salamanca;1 baño;
Local Chamberi;3.800;90;912186728; UNIONSOL OFRECE LOCAL EN ROTONDA BOCA DE METRO ACRISTALADO TRAFICO PEATONAL ALTO. RENTA 3800   FIANZA 6 MAS 2 MESES  Local con mucha visibilidad y potencial en boca de metro centro de Madrid . Requiere tramitacion de licencia, no tiene salida de humos. Recomendado para franquicias que necesite... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/trafalgar/158999967/d;Chamberí;;
Nave industrialMoncloa;15.000;1000;916353801; NAVE INDUSTRIAL ITV aislada de 1.000 m2 construidos. SUPERFICIES: Planta baja de 1.000 m2, con una altura libre de 8 m, con oficinas, aseos y vestuarios. Patio pavimentado y vallado de 5.150 m2. CARACTERISTICAS: Es una ITV con todas sus instalaciones en perfecto estado de funcionamiento.... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/ciudad-universitaria/158985620/d;Nave industrialMoncloa;;
Local Centro;35.000;1700;912186728; UNIONSOL OFRECE LOCAL PREMIUM . PRODUCTO PARA INVERSIONES ALTAS RESTAURANTE DISCOTECA EN EL CENTRO DE LA CIUDAD Alquiler 35000 euros mensuales  metros 1700  licencias al dia y ascensor, posicion con sistema de transporte masivo y de gran afluencia, parking, seguridad, y todas las ventajas nec... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/palacio/158944886/d;Centro;;
Local Calle de la Igualdad, Vicalvaro;Aconsultar;90;; Magnifico Local en esquina en el canaveral, obra nueva , zona en Expansion , con pocos locales disponibles Buena ubicacion , rodeado de edificaciones nuevas con poca dotacion de locales y servicios, ideal para desarrollo de negocio ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/salida-de-humos/158914581/d;Calle de la Igualdad, Vicálvaro;;
Local Plaza Avefria 5, Carabanchel;Aconsultar;250;; Cedo espacios de local con o sin alquiler no para alimentacion , gran local con mucho escaparate en total 250 metros cuadrados en una sola planta , muchisima fachada, llamarme por telefono ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/puerta-bonita/158941095/d;Plaza Avefria 5, Carabanchel;;
Local Plaza Zona Universidad, Centro;Aconsultar;250;; Alquilo local comercial en Getafe proximo a universidad, 250 metros, diafano, hace esquina y tiene amplia fachada a dos calles, es apto para cualquier tipo de negocio, mas de 4 metros de altura,2 salidas de humos a cubierta, tiene presentado proyecto para restaurante, tambien acepto gerente del s... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/salida-de-humos/158930948/d;Plaza Zona Universidad, Centro;;
Local Salamanca;5.000;210;912186728; UNIONSOL OFRECE EN MANUEL BECERRA SIN TRASPASO BAR RECONOCIDO CON TERRAZA ALQUILER 5000  FIANZA 30000  Se trata de un bar clasico con gran paso peatonal muy reconocido y tradicional . Ideal bar de cocina tipica espanola y cafeteria . Recomendado para churros , cafeteria y funciones afines a e... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/fuente-del-berro/158818434/d;Salamanca;;
Local Salamanca;2.300;126;912186728; UNIONSOL OFRECE LOCAL COMERCIAL EN BARRIO SALAMANCA 126 METROS Alquiler 2300  Fianzas 4600   Se trata de un local terminado, impecable y listo para iniciar una actividad comercial o de oficinas. Entre la calle Alcala y Principe de Vergara. Visitenos UNIONSOL , consigue el local de sus gu... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/recoletos/158667271/d;Salamanca;;
Local Plaza Avenida Nuestra Senora de Fatima 4, Carabanchel;780;59;; Avenida Nuestra Senora de Fatima 4. Se alquila en Avd. Ntra. Sna de Fatima 4, para cualquier negocio. Actualmente acondicionado para peluqueria.Contacto ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/vista-alegre/158519459/d;Plaza Avenida Nuestra Señora de Fatima 4, Carabanchel;;
Nave industrialPlaza Calle Resina, 13 Segunda Planta, Villaverde;800;200;; Calle Resina, 13 segunda planta. Espacio de almacen compartido con oficina individual en edificio con seguridad. Ideal startups ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/158477043/d;Nave industrialPlaza Calle Resina, 13 Segunda Planta, Villaverde;;
Local Munico, Latina;700;80;912186728; UNIONSOL OFRECE BAR CON SALIDA DE HUMOS EN LUCERO ALUCHE Y TERRAZA, RENTA MUY BAJA, CON TRASPASO ALQUILER 600 euros TRASPASO 40000. Se trata de un local totalmente acondicionado , acreditado y con ventas en lucero. Zona residencial y un bajo costo de renta . Ideal para autoempleo con segurida... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/los-carmenes/158401610/d;Muñico, Latina;;
Local Vicalvaro;2.500;250;912186728; UNIONSOL OFRECE EN VICALVARO, LOCAL 250 METROS DIAFANA, ANTIGUA SEDE BANCARIA Alquiler 2500 . Se trata de un local bien ubicado con fachada grande, recomendable para cualquier actividad comercial . Alimentacion o afines UNIONSOL , locales comerciales. Consultenos ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/ambroz/158401609/d;Vicálvaro;;
Local Plaza Ortega y Gasset, Salamanca;600;10;; Alquilamos una sala equipada para consulta de nutricion. Esta dentro de una clinica especializada en fisioterapia y entrenamientos personales . Wifi Calefaccion y aire acondicionado Recepcion Ademas del alquiler podemos estudiar otras formas de colaboracion. Metro Lista ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/lista/158364659/d;Plaza Ortega y Gasset, Salamanca;;
Local Latina;1.900;600;912186728; UNIONSOL OFRECE SALA DE CONCIERTOS CON LICENCIA DEFINITIVA DE 600 METROS EN ALUCHE TRASPASO 350000  TOTALMENTE HABILITADA Y EN FUNCIONAMIENTO CON INGRESOS DEMOSTRABLES Y RENTABLE  15 AÑOS DE CONTRATO A 1900 EUROS UNIONSOL, grandes superficies para su negocio . Consultenos ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/los-carmenes/158235180/d;Latina;;
Local Hortaleza;650;50;912186728; UNIONSOL OFRECE BAR CAFETERIA DE 50 METROS , 7 MESAS DE TERRAZA, RENTA BAJA Alquiler 650 euros traspaso 15000  gestionado desde hace anos por las mismas personas , proporcional a sus gastos es un bar rentable . UNIONSOL pequenos negocios , autoempleo con excelentes beneficios. Consultenos ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/pinar-del-rey/158203643/d;Hortaleza;;
Local Ciudad Lineal;550;70;912186728; UNIONSOL OFRECE LOCAL COMERCIAL ACTUAMENTE TIENDA PERO CON SALIDA DE HUMOS DE BAJO ALQUILER Y TRASPASO RAZONABLE 70 metros 700 euros de alquiler  13000 de traspaso. actualmente tienda de alimentacion, pero es opcional para bar porque tiene salida de humos y antes ha sido bar. Ubicado cerca de ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/ventas/158067992/d;Ciudad Lineal;;
Local Calle de Suecia, San Blas;2.000;220;911365361; SE TRASPASA LOCAL COMERCIAL, ACTUALMENTE FUNCIONANDO COMO RESTAURACION, EN UNA ZONA ESTUPENDA DE LAS ROSAS MUY CERCANO AL ESTADO WANDA METROPOLITANO, TIENE 220 M2 EN DOS PLANTAS. LA PRIMERA PLANTA: PUERTA DE CALLE, BARRA, CAMARA GRANDE, COCINA Y OFFICE TODO MONTADO Y FUNCIONANDO, 2 BAÑOS Y UNA... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-salida-de-humos/148881341/d;Calle de Suecia, San Blas;;
Local Centro;3.500;60;912186728; UNIONSOL OFRECE TIENDA VEGETARIANA ACREDITADA VENTAS DEMOSTRABLES: Se vende tienda de productos vegetarianos con marca reconocida y ventas demostrables 60 metros, 3500 renta negociable por covid. 6 meses de garantia . 6 meses de garantia . APUESTE POR NEGOCIOS ALTERNATIVOS CON FUTURO. UNIO... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/embajadores---lavapies/157834314/d;Centro;;
Local Centro;4.500;220;912186728; UNIONSOL OFRECE LOCAL DE HOSTELERIA ACREDITADO CON VENTAS DEMOSTRABLES Y MUY BIEN UBICADO EN MALASAÑA DE TAMAÑO GRANDE : Se traspasa local representativo bien ubicado esquina y marca reconocida en malasana de 220 metros en dos estancias y con ventas demostrables. Traspaso 120000 euros. Abstener... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/universidad---malasana/157834312/d;Centro;;
Local Centro;3.000;90;912186728; UNION SOL OFRECE NEGOCIO VEGETARIANO EN MALASAÑA RECONOCIDO Y CON VENTAS DEMOSTRABLES: 90 METROS , ALQUILER 3000 EUROS NEGOCIABLE POR COVID, 12000 EUROS DE GARANTIA . FACTURACION DEMOSTRABLE , NEGOCIO OPERATIVO. SE VENDE LA MARCA SI SE TOMAN DOS LOCALES ACTIVOS CON LA MISMA ACTIVIDAD . LICENCI... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/universidad---malasana/157833380/d;Centro;;
Local Mohernando, Puente de Vallecas;675;60;912186728; UNIONSOL OFRECE LOCAL EN VALLECAS CON TERRAZA: Pizzeria y cafeteria con TERRAZA 10 MESAS. 60 metros , actualmente funcionando, con clientes y bien ubicada en la zona. Alquiler muy comodo 675 euros. traspaso 33000. Si busca un local economico para trabajar familiarmente, Unionsol le ayud... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/portazgo/157812455/d;Mohernando, Puente de Vallecas;;
Local Chamartin;1.600;86;912186728; UNIONSOL OFRECE BAR EN LA ZONA NORTE MADRID PRINCIPE DE VERGARA CON TERRAZA INTERNA Y POSIBILIDAD DE TERRAZA ADICIONAL: Muy cerca a la avenida America, con 1600 de renta y terraza interna 55000 traspaso , 86 metros, sin salida de humos, veinte anos funcionando con la misma persona. Actualmente ab... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/el-viso/157812433/d;Chamartín;;
Local Centro;4.100;120;912186728; UNIONSOL OFRECE : LOCAL DE HOSTELERIA SIN TRASPASO ZONA JUSTICIA   4200 ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/justicia---chueca/157665081/d;Centro;;
Local Retiro;7.000;370;912186728; UNIONSOL OFRECE LOCAL GRANDE : 370 metros en dos plantas comunicadas mediante escaleras electricas con licencia para las dos plantas. Su ubicacion esta en avenida principal. Barrio el retiro . Acristalado 10 metros de fachada . Recomendado centros medicos, supermercados u actividades similares qu... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/pacifico/157626054/d;Retiro;;
Local Salamanca;10.000;500;912186728; Unionsol ofrece , 500 metros de local totalmente acondicionado para oficinas o clinicas. Licencia vigente oficinas. Barrio salamanca. Cualquier informacion adicional unicamente se enviara de manera personalizada al correo del quien le pueda interesar. Unionsol tiene la solucion para el local ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/lista/157212696/d;Salamanca;;
Local Chamartin;1.250;150;912186728; UNIONSOL OFRECE  Bar con cocina en el barrio de prosperidad.150 metros , equipado y funcionando, con un alquiler muy bajo 1250 . En dos plantas . traspaso 50000 Unionsol tiene a su disposicion una gama amplia de locales comerciales especialmente de hosteleria . ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/ciudad-jardin/156766970/d;Chamartín;;
Local Tetuan;2.700;200;912186728; UNIONSOL OFRECE   Bar restaurante con salida de humos y licencia definitiva 200 metros  Equipado y en funcionamiento, 2700 euros de alquiler , 4 meses de aval . Union sol tiene a su disposicion una gran variedad de locales para hosteleria y otras actividades . ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/cuatro-caminos---azca/156766967/d;Tetuán;;
Local Salamanca;2.800;135;912186728; Este local se encuentra en 28006, Madrid, Madrid, en la planta 0. Es un local que tiene 135 m2 Se trata de un cafe bar con salida sin salida de humos. UnionSol, expertos en el sector inmobiliario centrados en la venta, alquiler y traspaso de locales comerciales y hosteleria. UnionSol, la ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/lista/156463104/d;Salamanca;;
Local Chamberi;1.500;120;912186728; Este local se encuentra en 28010, Madrid, Madrid, en la planta 0. Es un local que tiene 120 m2 y dispone de 1 habitaciones. Posee LICENCIA DEFINITIVA DE CIRUGIA MENOR. Se encuentra TOTALMENTE REFORMADO Situado en en el centro de la ciudad en una zona de BUEN NIVEL ADQUISITIVO. UnionSol, e... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/almagro/156219874/d;Chamberí;;
Local Centro;16.000;325;912186728; Este local se encuentra en 28013, Madrid, Madrid, situado en el distrito de SOL, en la planta 0. Es un local que tiene 317 m2 de los cuales 270 m2 son utiles y dispone de divisiones. Planta 1 planta 2 y sotano . Calle premium, licencia comercio. Acristalado ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/sol/156194945/d;Centro;;
Local Centro;5.500;225;912186728; Este local se encuentra en 28004, Madrid, Madrid, en la planta 0. Es un local que tiene 225 m2 de los cuales 200 m2 son utiles y dispone de 5 divisiones y 2 banos. Se encuentra en chueca la parte central. Ha funcionado 50 anos con actividad de bar restaurante, reconocido de comida espanola. Facha... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/justicia---chueca/156142683/d;Centro;;
Local Chamartin;2.700;150;910750912; Se alquila local junto a Pio XII y Avenida de Burgos. Consta de dos plantas, Planta Baja de 100 m2 con fachada en esquina de 16 metros Planta 1ª 50 m2. Local con salida de humos. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/calefaccion/155999211/d;Chamartín;;
Local De Jaime el Conquistador, Arganzuela;11.000;800;912186728; UNIONSOL OFRECE A SUS CLIENTES ESTA EMPRESA EN FUNCIONAMIENTO Caracteristicas Principales:  > Se trata de una empresa en correcto funcionamiento con un actual indice de ventas anuales por encima de 1.500. 000.  > Su actividad se puede desarrollar en los 800 metros propuestos.  > Cuenta actual... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/chopera/155452818/d;De Jaime el Conquistador, Arganzuela;;
